user,item,rating
534,42125,9.0
534,42126,5.0
534,42127,7.0
534,42128,9.0
534,42129,7.0
534,42130,7.0
534,42131,9.0
534,42132,8.0
534,42133,8.0
534,42134,8.0
534,42135,7.0
534,42136,5.0
534,42137,5.0
534,42138,8.0
534,42139,6.0
534,42140,4.0
534,42141,10.0
534,42142,9.0
534,42143,10.0
534,42144,8.0
534,42145,2.0
534,42146,7.0
534,42147,7.0
534,42148,9.0
534,42149,4.0
534,42150,6.0
534,42151,6.0
534,42152,6.0
534,42153,7.0
534,42154,8.0
534,42155,7.0
534,42156,9.0
534,42157,4.0
534,42158,7.0
534,42159,8.0
534,42160,6.0
534,42161,9.0
534,42162,8.0
534,42163,8.0
534,42164,8.0
534,42165,10.0
534,42166,10.0
534,42167,7.0
534,42168,7.0
534,42169,7.0
534,42170,4.0
534,42171,8.0
534,42172,7.0
534,42173,3.0
534,42174,6.0
534,42175,7.0
534,42176,7.0
534,42177,5.0
534,42178,7.0
534,42179,10.0
534,42180,8.0
534,42181,6.0
534,42182,8.0
534,42183,10.0
534,42184,6.0
534,42185,8.0
534,42186,5.0
534,42187,5.0
534,42188,5.0
534,42189,6.0
534,42190,7.0
534,42191,7.0
534,42192,8.0
534,42193,7.0
534,42194,1.0
534,42195,8.0
534,42196,1.0
534,42197,7.0
534,42198,10.0
534,42199,10.0
534,42200,8.0
534,42201,10.0
534,42202,5.0
534,42203,6.0
534,42204,5.0
534,42205,6.0
534,42206,7.0
534,42207,9.0
534,42208,8.0
534,42209,7.0
534,42210,2.0
534,42211,5.0
534,42212,6.0
534,42213,3.0
534,42214,7.0
534,42215,6.0
534,42216,8.0
534,42217,5.0
534,42218,5.0
534,42219,6.0
534,42220,8.0
534,42221,1.0
534,42222,8.0
534,42223,6.0
534,42224,4.0
534,42225,5.0
534,42226,6.0
534,42227,7.0
534,42228,9.0
534,42229,4.0
534,42230,8.0
534,42231,7.0
534,42232,5.0
534,42233,10.0
534,42234,9.0
534,42235,7.0
534,42236,7.0
534,42237,5.0
534,42238,7.0
534,42239,8.0
534,42240,7.0
534,42241,8.0
534,42242,7.0
534,42243,7.0
534,42244,10.0
534,42245,10.0
534,42246,6.0
534,42247,8.0
534,42248,7.0
534,42249,7.0
534,42250,7.0
534,42251,4.0
534,42252,5.0
534,42253,8.0
534,42254,6.0
534,42255,8.0
534,42256,5.0
534,42257,6.0
534,42258,7.0
534,42259,9.0
534,42260,8.0
534,42261,7.0
534,42262,7.0
534,42263,7.0
534,42264,9.0
534,42265,8.0
534,42266,6.0
534,42267,7.0
534,42268,3.0
534,42269,5.0
534,42270,7.0
534,42271,7.0
534,42272,5.0
534,42273,8.0
534,42274,4.0
534,42275,10.0
534,42276,6.0
534,42277,7.0
534,42278,7.0
534,42279,7.0
534,42280,10.0
534,42281,8.0
534,42282,10.0
534,42283,9.0
534,42284,10.0
534,42285,9.0
534,42286,6.0
534,42287,6.0
534,42288,6.0
534,42289,7.0
534,42290,9.0
534,42291,7.0
534,42292,9.0
534,42293,4.0
534,42294,4.0
534,42295,4.0
534,42296,7.0
534,42297,8.0
534,42298,8.0
534,42299,10.0
534,42300,7.0
534,42301,10.0
534,42302,7.0
534,42303,8.0
534,42304,6.0
534,42305,7.0
534,42306,4.0
534,42307,8.0
534,42308,9.0
534,42309,2.0
534,42310,9.0
534,42311,8.0
534,42312,7.0
534,42313,7.0
534,42314,6.0
534,42315,1.0
534,42316,8.0
534,42317,3.0
534,42318,1.0
534,42319,7.0
534,42320,9.0
534,42321,7.0
534,42322,1.0
534,42323,6.0
534,42324,5.0
534,42325,8.0
534,42326,9.0
534,42327,3.0
534,42328,8.0
534,42329,8.0
534,42330,7.0
534,42331,7.0
534,42332,8.0
534,42333,9.0
534,42334,10.0
534,42335,8.0
534,42336,8.0
534,42337,8.0
534,42338,6.0
534,42339,6.0
534,42340,3.0
534,42341,10.0
534,42342,8.0
534,42343,7.0
534,42344,6.0
534,42345,7.0
534,42346,2.0
534,42347,7.0
534,42348,5.0
534,42349,7.0
534,42350,6.0
534,42351,5.0
534,42352,7.0
534,42353,7.0
534,42354,5.0
534,42355,8.0
534,42356,7.0
534,42357,8.0
534,42358,7.0
534,42359,7.0
534,42360,3.0
534,42361,7.0
534,42362,5.0
534,42363,7.0
534,42364,8.0
534,42365,5.0
534,42366,5.0
534,42367,4.0
534,42368,7.0
534,42369,6.0
534,42370,9.0
534,42371,6.0
534,42372,3.0
534,42373,3.0
534,42374,4.0
534,42375,9.0
534,42376,4.0
534,42377,7.0
534,42378,5.0
534,42379,4.0
534,42380,2.0
534,42381,6.0
534,42382,7.0
534,42383,8.0
534,42384,6.0
534,42385,10.0
534,42386,8.0
534,42387,8.0
534,42388,10.0
534,42389,6.0
534,42390,8.0
534,42391,7.0
534,42392,6.0
534,42393,8.0
534,42394,7.0
534,42395,9.0
534,42396,7.0
534,42397,7.0
534,42398,3.0
534,42399,8.0
534,42400,7.0
534,42401,7.0
534,42402,6.0
534,42403,7.0
534,42404,6.0
534,42405,8.0
534,42406,8.0
534,42407,4.0
534,42408,8.0
534,42409,5.0
534,42410,9.0
534,42411,6.0
534,42412,8.0
534,42413,8.0
534,42414,9.0
534,42415,10.0
534,42416,2.0
534,42417,10.0
534,42418,10.0
534,42419,9.0
534,42420,5.0
534,42421,7.0
534,42422,7.0
534,42423,1.0
534,42424,7.0
534,42425,3.0
534,42426,8.0
534,42427,7.0
534,42428,10.0
534,42429,6.0
534,42430,5.0
534,42431,3.0
534,42432,4.0
534,42433,10.0
534,42434,9.0
534,42435,7.0
534,42436,8.0
534,42437,6.0
534,42438,5.0
534,42439,7.0
534,42440,9.0
534,42441,2.0
534,42442,5.0
534,42443,6.0
534,42444,4.0
534,42445,3.0
534,42446,8.0
534,42447,8.0
534,42448,10.0
534,42449,7.0
534,42450,9.0
534,42451,9.0
534,42452,5.0
534,42453,8.0
534,42454,10.0
534,42455,7.0
534,42456,7.0
534,42457,5.0
534,42458,10.0
534,42459,5.0
534,42460,4.0
534,42461,8.0
534,42462,10.0
534,42463,10.0
534,42464,7.0
534,42465,8.0
534,42466,8.0
534,42467,4.0
534,42468,10.0
534,42469,8.0
534,42470,10.0
534,42471,1.0
535,28798,7.0
535,42512,7.0
535,42513,7.0
535,42514,7.0
535,42515,7.0
538,26012,9.0
538,26859,9.0
538,28126,8.0
538,42563,8.0
538,42564,8.0
539,27677,8.0
539,28755,9.0
539,28766,9.0
539,29118,6.0
539,29397,8.0
539,29612,8.0
539,42565,8.0
539,42566,5.0
539,42567,8.0
539,42568,8.0
542,28568,6.0
542,28755,8.0
542,28812,6.0
542,42640,9.0
542,42641,8.0
542,42642,7.0
542,42643,10.0
542,42644,5.0
542,42645,10.0
542,42646,9.0
542,42647,8.0
542,42648,7.0
543,33286,10.0
544,42749,10.0
544,42750,9.0
545,42756,5.0
545,42757,7.0
546,42761,3.0
546,42762,3.0
547,42773,8.0
548,28697,6.0
548,33180,8.0
550,42857,9.0
551,27565,7.0
551,27989,7.0
551,28786,7.0
551,28991,7.0
551,30297,6.0
551,32064,8.0
551,42858,7.0
551,42859,7.0
551,42860,6.0
551,42861,6.0
551,42862,8.0
551,42863,8.0
551,42864,8.0
551,42865,8.0
551,42866,8.0
554,30514,10.0
554,34736,7.0
554,35636,8.0
554,37969,6.0
555,27742,9.0
555,42905,8.0
556,29940,3.0
556,42907,8.0
556,42908,2.0
556,42909,10.0
556,42910,8.0
556,42911,8.0
558,25722,10.0
558,30445,10.0
558,35050,10.0
558,38145,10.0
558,40820,10.0
558,42642,10.0
558,42915,10.0
558,42916,10.0
558,42917,10.0
558,42918,10.0
558,42919,10.0
558,42920,10.0
558,42921,10.0
558,42922,10.0
558,42923,10.0
558,42924,10.0
558,42925,10.0
558,42926,10.0
558,42927,10.0
559,42928,5.0
559,42929,8.0
561,26895,9.0
562,42940,9.0
563,27558,5.0
563,34714,8.0
564,26179,7.0
564,34744,7.0
564,42945,10.0
564,42946,10.0
565,27715,8.0
565,28222,1.0
565,30043,9.0
565,42955,8.0
566,27348,7.0
566,28776,2.0
566,42956,7.0
566,42957,8.0
566,42958,10.0
568,42991,6.0
569,42993,9.0
570,30157,8.0
570,42997,8.0
570,42998,5.0
572,25958,1.0
572,37369,9.0
572,37550,8.0
572,43012,8.0
572,43013,6.0
572,43014,7.0
572,43015,6.0
572,43016,9.0
572,43017,5.0
572,43018,9.0
572,43019,7.0
572,43020,7.0
572,43021,6.0
572,43022,6.0
572,43023,1.0
572,43024,9.0
572,43025,8.0
572,43026,7.0
573,25867,10.0
573,26352,8.0
573,26381,9.0
573,26405,10.0
573,27402,8.0
573,27706,9.0
573,27921,8.0
573,28003,8.0
573,28214,8.0
573,28345,7.0
573,29211,8.0
573,29268,9.0
573,29540,7.0
573,30260,9.0
573,30595,6.0
573,30805,8.0
573,32849,10.0
573,32982,10.0
573,33078,7.0
573,33804,6.0
573,33959,10.0
573,34062,9.0
573,34346,10.0
573,34633,7.0
573,34635,6.0
573,34636,7.0
573,34725,7.0
573,34750,9.0
573,35138,5.0
573,35569,8.0
573,35601,3.0
573,37647,10.0
573,37729,8.0
573,38553,10.0
573,39233,9.0
573,40240,6.0
573,40803,9.0
573,42567,7.0
573,43014,8.0
573,43027,9.0
573,43028,9.0
573,43029,7.0
573,43030,8.0
573,43031,10.0
573,43032,8.0
573,43033,9.0
573,43034,9.0
573,43035,7.0
573,43036,8.0
573,43037,8.0
573,43038,8.0
573,43039,8.0
573,43040,5.0
573,43041,9.0
573,43042,7.0
573,43043,9.0
573,43044,7.0
573,43045,8.0
573,43046,6.0
573,43047,5.0
573,43048,7.0
573,43049,8.0
573,43050,9.0
573,43051,9.0
573,43052,10.0
573,43053,4.0
573,43054,9.0
573,43055,9.0
573,43056,9.0
573,43057,10.0
573,43058,9.0
573,43059,9.0
573,43060,8.0
573,43061,7.0
573,43062,6.0
573,43063,7.0
573,43064,8.0
573,43065,9.0
573,43066,9.0
573,43067,9.0
573,43068,10.0
573,43069,10.0
573,43070,2.0
573,43071,9.0
573,43072,10.0
573,43073,8.0
573,43074,10.0
573,43075,9.0
573,43076,7.0
573,43077,10.0
573,43078,10.0
573,43079,9.0
573,43080,5.0
573,43081,9.0
573,43082,10.0
573,43083,10.0
573,43084,8.0
573,43085,10.0
573,43086,8.0
573,43087,8.0
573,43088,6.0
573,43089,10.0
573,43090,10.0
573,43091,9.0
574,43092,5.0
575,43093,10.0
575,43094,10.0
577,26182,8.0
577,32132,6.0
577,42916,7.0
577,43115,7.0
577,43116,10.0
577,43117,9.0
577,43118,8.0
577,43119,8.0
577,43120,1.0
577,43121,8.0
577,43122,9.0
577,43123,7.0
577,43124,5.0
577,43125,7.0
577,43126,7.0
577,43127,10.0
577,43128,5.0
579,41141,8.0
579,43139,7.0
579,43140,7.0
579,43141,7.0
580,25710,5.0
580,26056,8.0
580,26459,5.0
580,38696,6.0
582,26279,10.0
582,29120,10.0
584,26003,5.0
584,26652,8.0
584,27131,8.0
584,27132,10.0
584,28008,9.0
584,28108,10.0
584,28197,4.0
584,28755,7.0
584,28819,8.0
584,33099,5.0
584,33668,9.0
584,36278,10.0
584,36279,10.0
584,36280,10.0
584,36281,10.0
584,36895,10.0
584,36900,10.0
584,36907,10.0
584,36911,10.0
584,36921,10.0
584,37660,8.0
584,38720,7.0
584,39423,10.0
584,40005,5.0
584,41297,9.0
584,43307,5.0
584,43308,10.0
584,43309,10.0
584,43310,10.0
584,43311,10.0
584,43312,10.0
584,43313,10.0
584,43314,8.0
584,43315,7.0
584,43316,9.0
584,43317,7.0
584,43318,7.0
584,43319,6.0
584,43320,8.0
584,43321,10.0
584,43322,8.0
584,43323,6.0
584,43324,10.0
584,43325,10.0
584,43326,5.0
584,43327,5.0
584,43328,6.0
584,43329,7.0
584,43330,10.0
584,43331,8.0
584,43332,9.0
584,43333,10.0
584,43334,10.0
584,43335,10.0
584,43336,7.0
584,43337,10.0
584,43338,10.0
584,43339,10.0
584,43340,10.0
584,43341,10.0
584,43342,10.0
584,43343,8.0
584,43344,9.0
584,43345,9.0
584,43346,10.0
584,43347,7.0
584,43348,9.0
584,43349,8.0
584,43350,8.0
584,43351,10.0
584,43352,10.0
584,43353,10.0
584,43354,10.0
584,43355,10.0
584,43356,10.0
584,43357,10.0
584,43358,10.0
584,43359,10.0
584,43360,10.0
584,43361,10.0
585,29075,10.0
585,43362,8.0
585,43363,8.0
585,43364,8.0
586,26584,7.0
586,28420,7.0
586,35441,7.0
586,37009,6.0
586,41576,8.0
586,41670,8.0
586,41717,7.0
586,43366,7.0
586,43367,6.0
586,43368,8.0
586,43369,6.0
586,43370,8.0
586,43371,7.0
586,43372,7.0
586,43373,7.0
586,43374,7.0
586,43375,7.0
586,43376,7.0
586,43377,7.0
586,43378,6.0
586,43379,6.0
586,43380,6.0
586,43381,7.0
586,43382,9.0
586,43383,7.0
586,43384,6.0
586,43385,5.0
586,43386,8.0
586,43387,7.0
586,43388,4.0
586,43389,8.0
586,43390,8.0
586,43391,7.0
586,43392,7.0
586,43393,9.0
586,43394,9.0
586,43395,7.0
586,43396,8.0
586,43397,7.0
586,43398,7.0
586,43399,7.0
586,43400,7.0
586,43401,9.0
586,43402,7.0
586,43403,7.0
586,43404,9.0
586,43405,5.0
586,43406,7.0
586,43407,7.0
586,43408,6.0
586,43409,6.0
586,43410,8.0
586,43411,3.0
586,43412,7.0
586,43413,7.0
586,43414,8.0
586,43415,6.0
586,43416,9.0
586,43417,5.0
586,43418,7.0
586,43419,8.0
586,43420,7.0
586,43421,7.0
586,43422,6.0
587,27524,9.0
587,27738,8.0
587,28095,7.0
587,28112,8.0
587,42619,9.0
587,43437,7.0
587,43438,8.0
587,43439,5.0
587,43440,5.0
587,43441,7.0
587,43442,10.0
587,43443,7.0
587,43444,10.0
587,43445,7.0
587,43446,9.0
587,43447,4.0
587,43448,8.0
587,43449,5.0
587,43450,5.0
587,43451,8.0
588,31401,10.0
589,39981,2.0
589,43471,8.0
591,27408,8.0
591,40370,8.0
591,43479,4.0
592,43181,5.0
592,43488,6.0
592,43489,5.0
592,43490,7.0
592,43491,4.0
592,43492,7.0
592,43493,1.0
592,43494,6.0
592,43495,6.0
592,43496,4.0
592,43497,6.0
592,43498,6.0
592,43499,5.0
593,25822,7.0
593,27095,9.0
593,27446,6.0
593,27536,8.0
593,27774,10.0
593,28505,8.0
593,28755,8.0
593,28820,8.0
593,28851,8.0
593,28862,8.0
593,29304,10.0
593,29572,7.0
593,30043,9.0
593,30788,9.0
593,31070,7.0
593,31819,8.0
593,32475,8.0
593,32742,10.0
593,33033,8.0
593,33130,8.0
593,33315,8.0
593,33468,10.0
593,33567,7.0
593,33853,7.0
593,34000,8.0
593,34142,9.0
593,36255,8.0
593,36631,9.0
593,36638,8.0
593,37559,7.0
593,37580,9.0
593,37657,9.0
593,37692,9.0
593,38800,9.0
593,38802,9.0
593,38817,5.0
593,38905,10.0
593,39390,8.0
593,42048,8.0
593,42160,8.0
593,42225,8.0
593,42624,5.0
593,43500,8.0
593,43501,6.0
593,43502,8.0
593,43503,7.0
593,43504,8.0
593,43505,8.0
593,43506,8.0
593,43507,7.0
593,43508,7.0
593,43509,8.0
593,43510,7.0
593,43511,7.0
593,43512,10.0
593,43513,8.0
593,43514,9.0
593,43515,10.0
593,43516,8.0
593,43517,10.0
593,43518,9.0
593,43519,7.0
593,43520,9.0
593,43521,8.0
593,43522,10.0
593,43523,9.0
593,43524,10.0
593,43525,8.0
593,43526,7.0
593,43527,10.0
593,43528,7.0
593,43529,8.0
593,43530,8.0
593,43531,8.0
593,43532,7.0
593,43533,7.0
593,43534,8.0
593,43535,8.0
593,43536,8.0
593,43537,8.0
593,43538,9.0
593,43539,9.0
593,43540,8.0
593,43541,7.0
593,43542,7.0
593,43543,8.0
593,43544,9.0
593,43545,9.0
593,43546,9.0
593,43547,8.0
593,43548,9.0
593,43549,9.0
593,43550,8.0
593,43551,8.0
593,43552,8.0
593,43553,8.0
593,43554,9.0
593,43555,7.0
593,43556,8.0
593,43557,8.0
593,43558,8.0
593,43559,8.0
593,43560,8.0
593,43561,8.0
593,43562,9.0
593,43563,9.0
593,43564,8.0
593,43565,8.0
593,43566,8.0
593,43567,8.0
593,43568,10.0
593,43569,10.0
593,43570,8.0
593,43571,10.0
593,43572,5.0
593,43573,7.0
593,43574,8.0
593,43575,7.0
593,43576,7.0
593,43577,8.0
593,43578,8.0
593,43579,7.0
593,43580,8.0
593,43581,8.0
593,43582,9.0
593,43583,7.0
593,43584,5.0
593,43585,7.0
593,43586,8.0
593,43587,10.0
593,43588,8.0
593,43589,4.0
593,43590,8.0
593,43591,8.0
593,43592,8.0
593,43593,8.0
593,43594,9.0
593,43595,8.0
593,43596,7.0
593,43597,5.0
593,43598,10.0
593,43599,8.0
594,27884,7.0
594,28568,5.0
594,34209,3.0
594,43603,3.0
594,43604,6.0
594,43605,5.0
594,43606,5.0
594,43607,4.0
594,43608,8.0
594,43609,6.0
594,43610,5.0
596,26048,9.0
596,29232,9.0
596,29513,9.0
596,37325,10.0
596,43081,5.0
596,43638,8.0
596,43639,6.0
596,43640,4.0
596,43641,10.0
596,43642,9.0
596,43643,9.0
596,43644,6.0
596,43645,10.0
596,43646,3.0
596,43647,9.0
596,43648,10.0
597,25724,6.0
597,26218,5.0
597,26559,8.0
597,27681,9.0
597,28126,5.0
597,34928,8.0
597,35524,8.0
597,37075,8.0
597,37991,7.0
597,39272,7.0
597,43685,6.0
597,43686,5.0
597,43687,8.0
597,43688,6.0
597,43689,8.0
597,43690,6.0
597,43691,7.0
597,43692,7.0
597,43693,7.0
597,43694,6.0
597,43695,7.0
597,43696,7.0
597,43697,5.0
597,43698,7.0
597,43699,8.0
597,43700,6.0
598,43707,6.0
601,29044,4.0
601,38355,9.0
601,43718,5.0
601,43719,7.0
601,43720,5.0
601,43721,8.0
603,32286,10.0
603,37490,9.0
603,38911,7.0
603,40920,9.0
603,43734,8.0
603,43735,10.0
603,43736,9.0
603,43737,9.0
603,43738,8.0
603,43739,5.0
606,43825,5.0
607,26726,6.0
608,43892,10.0
609,36225,10.0
609,43895,8.0
612,43900,8.0
613,43901,7.0
613,43902,7.0
613,43903,5.0
613,43904,8.0
614,44023,6.0
616,28026,10.0
616,29119,8.0
616,30285,10.0
616,31524,6.0
616,33909,7.0
616,41296,6.0
616,44080,8.0
616,44081,8.0
616,44082,8.0
616,44083,8.0
616,44084,8.0
616,44085,5.0
616,44086,7.0
616,44087,7.0
616,44088,9.0
616,44089,5.0
619,39809,9.0
619,44153,10.0
619,44154,9.0
619,44155,10.0
619,44156,8.0
619,44157,8.0
619,44158,10.0
619,44159,7.0
619,44160,10.0
619,44161,9.0
619,44162,9.0
619,44163,10.0
620,44165,7.0
620,44166,8.0
620,44167,9.0
621,33046,10.0
621,36406,10.0
621,44171,10.0
621,44172,10.0
623,26831,10.0
623,44176,5.0
623,44177,5.0
623,44178,5.0
625,25760,10.0
625,44184,8.0
628,44205,10.0
628,44206,6.0
628,44207,8.0
629,44210,10.0
629,44211,1.0
630,44212,5.0
633,43460,8.0
633,44347,5.0
633,44348,7.0
633,44349,5.0
633,44350,5.0
635,28734,5.0
635,39300,10.0
635,39360,10.0
635,44096,8.0
635,44356,8.0
635,44357,10.0
635,44358,9.0
635,44359,8.0
635,44360,10.0
635,44361,10.0
635,44362,9.0
635,44363,10.0
636,25973,9.0
636,26116,8.0
636,26361,8.0
636,26566,9.0
636,26929,7.0
636,30297,9.0
636,31612,9.0
636,33161,8.0
636,33225,8.0
636,34239,9.0
636,44380,8.0
636,44381,7.0
636,44382,9.0
636,44383,7.0
636,44384,7.0
636,44385,4.0
636,44386,9.0
636,44387,8.0
636,44388,5.0
636,44389,6.0
636,44390,6.0
636,44391,8.0
636,44392,7.0
636,44393,7.0
636,44394,7.0
636,44395,7.0
636,44396,7.0
638,32783,8.0
639,44476,7.0
639,44477,7.0
639,44478,6.0
639,44479,7.0
640,28835,8.0
640,44507,8.0
640,44508,8.0
640,44509,5.0
642,27539,8.0
642,44549,7.0
644,36933,10.0
644,44566,9.0
644,44567,5.0
644,44568,5.0
644,44569,2.0
644,44570,2.0
644,44571,7.0
644,44572,9.0
644,44573,8.0
644,44574,5.0
644,44575,8.0
645,44588,8.0
646,26895,9.0
646,27385,9.0
646,28971,9.0
646,30258,9.0
646,30297,8.0
646,32352,5.0
646,34256,8.0
646,35112,10.0
646,42970,8.0
646,44618,9.0
646,44619,8.0
646,44620,8.0
646,44621,9.0
646,44622,5.0
646,44623,7.0
646,44624,9.0
646,44625,9.0
646,44626,8.0
648,43140,8.0
649,27524,5.0
649,33134,7.0
649,44188,8.0
649,44694,6.0
649,44695,8.0
649,44696,6.0
649,44697,5.0
649,44698,5.0
649,44699,8.0
649,44700,6.0
649,44701,8.0
649,44702,8.0
649,44703,9.0
649,44704,8.0
649,44705,7.0
649,44706,5.0
649,44707,6.0
652,25794,10.0
652,26307,10.0
652,26311,10.0
652,26566,8.0
652,27565,8.0
652,27739,10.0
652,27740,10.0
652,29251,10.0
652,29252,10.0
652,29332,8.0
652,30456,10.0
652,30457,10.0
652,32475,9.0
652,33764,10.0
652,34004,7.0
652,34123,9.0
652,36799,9.0
652,37612,5.0
652,38426,9.0
652,38939,10.0
652,43459,10.0
652,44042,8.0
652,44721,10.0
652,44722,8.0
652,44723,9.0
652,44724,9.0
652,44725,7.0
652,44726,7.0
652,44727,9.0
652,44728,8.0
652,44729,10.0
652,44730,8.0
652,44731,10.0
652,44732,8.0
652,44733,10.0
652,44734,7.0
652,44735,9.0
652,44736,7.0
652,44737,8.0
652,44738,7.0
652,44739,7.0
652,44740,10.0
652,44741,10.0
652,44742,9.0
652,44743,8.0
652,44744,9.0
652,44745,10.0
652,44746,8.0
655,44817,7.0
655,44818,6.0
655,44819,8.0
656,44821,9.0
656,44822,3.0
657,30503,10.0
657,44823,5.0
657,44824,8.0
657,44825,7.0
657,44826,8.0
657,44827,7.0
657,44828,10.0
657,44829,10.0
658,30805,10.0
659,44886,8.0
659,44887,8.0
659,44888,9.0
659,44889,8.0
659,44890,9.0
659,44891,8.0
659,44892,7.0
660,29988,6.0
660,44898,7.0
660,44899,2.0
661,35653,9.0
661,44904,7.0
661,44905,6.0
661,44906,7.0
661,44907,8.0
669,39012,6.0
669,45000,7.0
669,45001,7.0
670,37118,10.0
670,45006,7.0
671,30173,8.0
671,37452,8.0
671,37899,7.0
671,38349,8.0
671,39045,1.0
671,39058,5.0
671,39483,6.0
671,40915,2.0
671,45124,7.0
671,45125,7.0
671,45126,7.0
671,45127,9.0
671,45128,9.0
671,45129,10.0
671,45130,10.0
671,45131,9.0
671,45132,3.0
671,45133,8.0
671,45134,3.0
671,45135,5.0
671,45136,6.0
671,45137,7.0
671,45138,8.0
671,45139,7.0
671,45140,8.0
671,45141,7.0
671,45142,8.0
671,45143,6.0
671,45144,5.0
671,45145,3.0
671,45146,5.0
671,45147,8.0
672,26508,8.0
672,45151,8.0
672,45152,8.0
672,45153,8.0
672,45154,10.0
672,45155,8.0
672,45156,8.0
673,25965,8.0
673,26455,9.0
673,27452,7.0
673,27848,8.0
673,28281,8.0
673,28595,8.0
673,30677,10.0
673,31525,6.0
673,33949,5.0
673,34008,8.0
673,36438,7.0
673,36643,8.0
673,37815,8.0
673,39757,8.0
673,40803,8.0
673,40804,8.0
673,45165,8.0
673,45166,8.0
673,45167,5.0
673,45168,6.0
673,45169,8.0
673,45170,6.0
673,45171,7.0
673,45172,8.0
673,45173,7.0
673,45174,10.0
673,45175,7.0
673,45176,7.0
673,45177,6.0
673,45178,8.0
673,45179,8.0
673,45180,7.0
673,45181,7.0
673,45182,8.0
673,45183,10.0
673,45184,8.0
673,45185,6.0
673,45186,9.0
673,45187,8.0
673,45188,7.0
673,45189,9.0
674,45190,10.0
674,45191,9.0
674,45192,10.0
674,45193,6.0
674,45194,3.0
674,45195,8.0
675,45198,4.0
675,45199,7.0
675,45200,5.0
679,27019,7.0
679,35626,5.0
679,38330,8.0
679,44101,7.0
679,44871,5.0
679,45206,8.0
679,45220,5.0
679,45221,5.0
679,45222,8.0
679,45223,5.0
679,45224,5.0
679,45225,5.0
679,45226,5.0
679,45227,5.0
679,45228,5.0
680,26822,8.0
680,37563,3.0
680,39044,5.0
680,39299,5.0
680,45231,8.0
680,45232,5.0
681,28867,7.0
681,34235,3.0
681,42053,10.0
681,45234,10.0
681,45235,8.0
681,45236,7.0
683,45239,6.0
684,25937,7.0
684,33861,8.0
685,45253,7.0
685,45254,6.0
685,45255,7.0
685,45256,5.0
685,45257,7.0
685,45258,5.0
685,45259,5.0
685,45260,5.0
685,45261,4.0
685,45262,6.0
685,45263,5.0
685,45264,7.0
685,45265,5.0
685,45266,5.0
685,45267,5.0
685,45268,6.0
685,45269,7.0
685,45270,5.0
685,45271,1.0
685,45272,3.0
685,45273,5.0
685,45274,5.0
685,45275,7.0
686,28269,7.0
686,37487,8.0
686,45276,6.0
687,26625,8.0
688,25980,8.0
688,45287,9.0
688,45288,5.0
689,45296,8.0
690,45309,8.0
690,45310,7.0
691,38526,7.0
691,45316,5.0
691,45317,8.0
692,26110,8.0
692,26286,6.0
692,26381,7.0
692,27483,8.0
692,27744,9.0
692,27745,8.0
692,27985,9.0
692,28209,9.0
692,28288,8.0
692,28438,9.0
692,28813,8.0
692,30354,9.0
692,30531,10.0
692,31470,7.0
692,33408,10.0
692,35014,9.0
692,35369,6.0
692,35561,10.0
692,36755,7.0
692,37711,7.0
692,38182,8.0
692,38526,7.0
692,39469,4.0
692,40028,7.0
692,40194,7.0
692,40379,7.0
692,45330,1.0
692,45331,7.0
692,45332,8.0
692,45333,7.0
692,45334,8.0
692,45335,9.0
692,45336,7.0
692,45337,9.0
692,45338,6.0
692,45339,8.0
692,45340,8.0
692,45341,4.0
692,45342,7.0
692,45343,9.0
692,45344,6.0
692,45345,7.0
692,45346,7.0
692,45347,7.0
692,45348,8.0
692,45349,6.0
692,45350,10.0
692,45351,4.0
692,45352,8.0
692,45353,7.0
692,45354,7.0
692,45355,4.0
692,45356,10.0
692,45357,7.0
692,45358,10.0
692,45359,9.0
692,45360,8.0
692,45361,7.0
692,45362,6.0
692,45363,7.0
692,45364,9.0
692,45365,6.0
692,45366,8.0
692,45367,8.0
692,45368,8.0
692,45369,10.0
692,45370,7.0
692,45371,7.0
692,45372,9.0
692,45373,7.0
692,45374,8.0
692,45375,8.0
692,45376,10.0
692,45377,10.0
692,45378,9.0
692,45379,4.0
692,45380,8.0
692,45381,9.0
692,45382,10.0
692,45383,8.0
692,45384,7.0
692,45385,9.0
692,45386,7.0
692,45387,6.0
692,45388,10.0
692,45389,10.0
692,45390,8.0
692,45391,8.0
692,45392,8.0
692,45393,5.0
692,45394,10.0
692,45395,7.0
692,45396,10.0
692,45397,10.0
692,45398,7.0
692,45399,5.0
692,45400,10.0
692,45401,10.0
692,45402,10.0
692,45403,10.0
692,45404,6.0
692,45405,5.0
692,45406,8.0
692,45407,8.0
697,33570,7.0
697,45558,6.0
697,45559,4.0
697,45560,3.0
697,45561,10.0
697,45562,8.0
697,45563,8.0
697,45564,5.0
697,45565,5.0
697,45566,7.0
697,45567,2.0
697,45568,6.0
697,45569,6.0
698,45573,9.0
698,45574,7.0
699,45575,6.0
701,28527,8.0
701,30574,7.0
701,31792,10.0
701,45579,7.0
701,45580,8.0
701,45581,7.0
701,45582,7.0
701,45583,6.0
701,45584,8.0
701,45585,7.0
701,45586,9.0
701,45587,9.0
701,45588,9.0
701,45589,8.0
701,45590,10.0
701,45591,8.0
701,45592,6.0
701,45593,7.0
702,45595,10.0
703,45601,7.0
704,32792,8.0
704,45602,5.0
705,26193,8.0
705,27848,10.0
705,28343,10.0
